"यही जगत की रीत है
यही जगत की नीत
मन के हारे हार है
मन के जीते जीत ।"
"अपनी ज़िंदगी के रास्ते स्वयं बनाना 
साहस और लगन से 
हर मुश्किल से लड़ जाना । 


"
"जीवन को लगन और परिश्रम से भर दो
जो करने की इच्छा है, उसे कर दो ।


"
"विश्वास वो भरोसा है
जो साथ नहीं छूटने देता
एकता वो ताकत है 
जो घर टूटने नहीं देती ।"
"आज बेहतर है क्योंकि
बीते कल से बेहतर कर रहे हो
भविष्य में वो मिलेगा
जो वर्तमान में कर रहे हो ।"
"जीवन में भाग्य का हिस्सा 1% 
और मेहनत का हिस्सा 99% होता है। 


"
"हमेशा याद रखें कि 
आपकी वर्तमान स्थिति 
आपकी अंतिम मंज़िल नहीं है
सर्वश्रेष्ठ आना अभी शेष है । "
"मन सब के पास होता है
मनोबल कुछ ही के पास होता है । "
"अच्छे रिश्तों को वादों और शर्तों की 
ज़रूरत नहीं होती
बस दो खूबसूरत लोग चाहिए
एक जो निभा सके और 
दूसरा जो समझा सके। "
"सेवा करके क्या फल मिलेगा, 
ये मत सोचो
सेवा करने का मौका मिला, 
यही फल है ।



"
"आचरण ऐसा करो 
जो स्वीकार हो
काम वो करो 
जो अनिवार्य हो ।"
"संसार की कोई भी संपत्ति
मन की शांति से बड़ी नहीं है ।"
"जो आपकी सही बातों का भी 
गलत मतलब निकालते हैं 
उनको सफाई देने में अपना 
समय नष्ट न करें ।"
"यह ज़रूरी नहीं कि 
हर करीबी शुभचिंतक हो
कुछ आपका शुभ होता देखकर 
चिंतित हो जाते हैं ।

"
"समस्या का सामना करना ही 
उसके समाधान का आरंभ है।"
"रिश्तों में अगर खटास आ जाए तो 
रिश्ता मत तोड़िए
उस रिश्ते मे मौजूद 
घमंड को तोड़िए।"
"हिसाब बराबर का हुआ 
इसलिए कोई गम नहीं
तुम्हारे पास हम नहीं, 
हमारे पास तुम नहीं।"
"किसी से किया हुआ वादा
उनके मन में आशा जगाता है
वादे को पूरा कर जाना
उनके मन में भरोसा बनाता है।
"
"आँखे बंद कर लेने से
मुसीबत नहीं टलती
बिना त्याग और समर्पण के
सफलता नहीं मिलती ।"
"लोगों की सुनना और 
उनको समझना ज़रुरी है 
ज़िंदगी में आगे बढ़ने के लिए 
लोगों से सीखना ज़रुरी है ।   "
"ज़िंदगी कैसी भी हो 
हिम्मत रखिए 
हालात कैसे भी हो 
लड़ते रहिए । "
"दूर करनी हो हर बाधा
सोचें कम, करें ज़्यादा ।
"
"तरक्की की राह पर उसी का ज़ोर चला है
बनाकर रास्ता जो भीड़ से अलग चला है ।"
"बोलना आसान है 
समझना मुश्किल
ऊंचाई पाना आसान है
बने रहना मुश्किल ।

"
"अपने बल पर 
कुछ करके देखो
खर्च करने से पहले 
कुछ कमाकर देखो ।


"
"फर्क न पड़े हार से
कोशिश हर बार करो
विजय निश्चित हो जाए आपकी
खुद को इतना तैयार करो ।"
"जो गिरने से डरते हैं
वो कभी उड़ान नहीं भरते हैं।"
"एक बात ज़रूर याद रखिए
दोस्ती और इबादत में नीयत साफ़ रखिए ।

"
"भूल होना प्रकृति है
मान लेना संस्कृति है
सुधार लेना प्रगति है ।"
"बेवजह की उम्मीदों से 
दूरी रखो
नतीजा कुछ भी हो पर
कोशिश पूरी रखो ।
"
"जीवन है सुंदर, इसे तुम स्वीकार करो 
अच्छा दिखने के लिए नहीं 
अच्छा बनने के लिए काम करो । "
"जो संकट आने पर 
धैर्य अपनाते हैं 
वो आधी लड़ाई 
पहले ही जीत जाते हैं ।"
"हो जाओगे माहिर 
तुम भी कभी इस सफर में 
सिखाती है हर रोज ज़िंदगी 
सबक किश्तों में। 

"
"विचार और व्यव्हार 
हमारे ज़िंदगी के बगीचे के वो फुल हैं
जो हमारे पूरे व्यक्तित्व को महका देते हैं। 

"
"कुछ पाने के लिए 
कुछ करना पड़ता है 
परछाई भी तब आती है साथ
जब धूप में खड़ा रहना पड़ता है।
"
"सागर से मोती ढूढ़ना आसान है
इंसान के मन को समझना कठिन ।

"
"संभल कर रहें
सिर्फ सिक्के के ही नहीं
इंसान के भी दो पहलू होते हैं ।

"
"मन को स्थिर रखना
आपकी शक्ति भी है और ज्ञान भी ।

"
"सबसे बड़ी ताकत - एकता
सबसे बड़ा धर्म - मानवता
सबसे बड़ा धन - ज्ञान "
"लालच और आग 
जितना बढ़ाओ, बढ़ते हैं ।"
"जो आपकी खुशी में 
अपना दर्द भूल जाए 
उसके साथ सारे 
भेदभाव भूल जाएं ।"
"जो पचता नहीं - उसे खाना मत 
जो सुनता नहीं - उसे समझाना मत 

"
"तूफान ज़्यादा हो तो 
कश्तियां डूब जाती हैं 
और घमंड ज़्यादा हो तो 
हस्तियाँ डूब जाती हैं । "
"अच्छे शब्दों के प्रयोग से
बुरे लोगों का भी 
दिल जीता जा सकता है ।"
"मकड़ी भी नहीं उलझती 
अपने बनाए जाल में
जितना मनुष्य उलझ जाता है 
अपने बनाए ख़्याल में।"
"दुनिया में सबसे संपन्न वो है
जिसका खुद पर नियंत्रण है।


"
"फिसल कर वक़्त के फ़र्श पर
उम्र ढल रही है
बिन जीए ही लगता है जैसे
ज़िंदगी निकल रही है।"
"दुनिया का यही दस्तूर है
खुशियां बांटने वाले को 
खुशियां मिलती ज़रूर है। "
"अपनों ने ही बदली है 
अपनेपन की परिभाषा
फिर भी अपनों से ही होती है
अपनेपन की अभिलाषा ।"
"हालात को ऐसे न होने दें 
कि आप हिम्मत हार जाएं
बल्कि हिम्मत ऐसी रखें
की हालात हार जाएं । "
